JR関西本線(大和路線)(加茂～ＪＲ難波),https://ekimemo.wiki.fc2.com/wiki/JR%E9%96%A2%E8%A5%BF%E6%9C%AC%E7%B7%9A%28%E5%A4%A7%E5%92%8C%E8%B7%AF%E7%B7%9A%29%28%E5%8A%A0%E8%8C%82%EF%BD%9E%EF%BC%AA%EF%BC%B2%E9%9B%A3%E6%B3%A2%29
JR山陽本線(神戸線)(神戸～姫路),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B1%B1%E9%99%BD%E6%9C%AC%E7%B7%9A%28%E7%A5%9E%E6%88%B8%E7%B7%9A%29%28%E7%A5%9E%E6%88%B8%EF%BD%9E%E5%A7%AB%E8%B7%AF%29
JR山陽本線(姫路～岡山),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B1%B1%E9%99%BD%E6%9C%AC%E7%B7%9A%28%E5%A7%AB%E8%B7%AF%EF%BD%9E%E5%B2%A1%E5%B1%B1%29
JR山陽本線(岡山～三原),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B1%B1%E9%99%BD%E6%9C%AC%E7%B7%9A%28%E5%B2%A1%E5%B1%B1%EF%BD%9E%E4%B8%89%E5%8E%9F%29
JR山陽本線(三原～岩国),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B1%B1%E9%99%BD%E6%9C%AC%E7%B7%9A%28%E4%B8%89%E5%8E%9F%EF%BD%9E%E5%B2%A9%E5%9B%BD%29
JR山陽本線(岩国～門司),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B1%B1%E9%99%BD%E6%9C%AC%E7%B7%9A%28%E5%B2%A9%E5%9B%BD%EF%BD%9E%E9%96%80%E5%8F%B8%29
JR山陽本線(兵庫～和田岬),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B1%B1%E9%99%BD%E6%9C%AC%E7%B7%9A%28%E5%85%B5%E5%BA%AB%EF%BD%9E%E5%92%8C%E7%94%B0%E5%B2%AC%29
JR山陰本線(嵯峨野線)(京都～園部),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B1%B1%E9%99%B0%E6%9C%AC%E7%B7%9A%28%E5%B5%AF%E5%B3%A8%E9%87%8E%E7%B7%9A%29%28%E4%BA%AC%E9%83%BD%EF%BD%9E%E5%9C%92%E9%83%A8%29
JR山陰本線(園部～豊岡),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B1%B1%E9%99%B0%E6%9C%AC%E7%B7%9A%28%E5%9C%92%E9%83%A8%EF%BD%9E%E8%B1%8A%E5%B2%A1%29
JR山陰本線(豊岡～米子),https://ekimemo.wiki.fc2.com/wiki/JR%E5%B1%B1%E9%99%B0%E6%9C%AC%E7%B7%9A%28%E8%B1%8A%E5%B2%A1%EF%BD%9E%E7%B1%B3%E5%AD%90%29
JR片町線(学研都市線),https://ekimemo.wiki.fc2.com/wiki/JR%E7%89%87%E7%94%BA%E7%B7%9A%28%E5%AD%A6%E7%A0%94%E9%83%BD%E5%B8%82%E7%B7%9A%29
JR奈良線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%A5%88%E8%89%AF%E7%B7%9A
JR舞鶴線,https://ekimemo.wiki.fc2.com/wiki/JR%E8%88%9E%E9%B6%B4%E7%B7%9A
JR大阪環状線,https://ekimemo.wiki.fc2.com/wiki/JR%E5%A4%A7%E9%98%AA%E7%92%B0%E7%8A%B6%E7%B7%9A
JR桜島線(ゆめ咲線),https://ekimemo.wiki.fc2.com/wiki/JR%E6%A1%9C%E5%B3%B6%E7%B7%9A%28%E3%82%86%E3%82%81%E5%92%B2%E7%B7%9A%29
JR東西線,https://ekimemo.wiki.fc2.com/wiki/JR%E6%9D%B1%E8%A5%BF%E7%B7%9A
JR阪和線(天王寺～和歌山),https://ekimemo.wiki.fc2.com/wiki/JR%E9%98%AA%E5%92%8C%E7%B7%9A%28%E5%A4%A9%E7%8E%8B%E5%AF%BA%EF%BD%9E%E5%92%8C%E6%AD%8C%E5%B1%B1%29
JR阪和線(鳳～東羽衣),https://ekimemo.wiki.fc2.com/wiki/JR%E9%98%AA%E5%92%8C%E7%B7%9A%28%E9%B3%B3%EF%BD%9E%E6%9D%B1%E7%BE%BD%E8%A1%A3%29
JR関西空港線,https://ekimemo.wiki.fc2.com/wiki/JR%E9%96%A2%E8%A5%BF%E7%A9%BA%E6%B8%AF%E7%B7%9A
